generation,s0d0,s0d1,s0d2,s0d3,s1d0,s1d1,s1d2,s1d3,s2d0,s2d1,s2d2,s2d3,s3d0,s3d1,s3d2,s3d3,s4d0,s4d1,s4d2,s4d3,s5d0,s5d1,s5d2,s5d3,jsd_sym0,jsd_sym1,jsd_sym2,jsd_sym3,jsd_sym4,jsd_sym5,trajectory_jsd,contrast_01,contrast_02,contrast_03,contrast_04,contrast_05,contrast_12,contrast_13,contrast_14,contrast_15,contrast_23,contrast_24,contrast_25,contrast_34,contrast_35,contrast_45
84360,142963,107847,0,0,147261,97290,0,0,109390,80989,0,0,33756,28893,0,0,41052,36645,0,0,2032,2363,0,0,0.4025,0.3303,0.3021,0.2783,0.3715,0.2936,0.0280,0.0005,0.0000,0.0005,0.0009,0.0058,0.0004,0.0020,0.0028,0.0098,0.0006,0.0011,0.0063,0.0001,0.0029,0.0022
84370,147844,82444,0,0,183735,86454,0,0,133702,68504,0,0,37618,26962,0,0,45223,29773,0,0,1983,1250,0,0,0.3802,0.3280,0.2863,0.2792,0.3634,0.2851,0.0042,0.0008,0.0002,0.0019,0.0008,0.0004,0.0002,0.0051,0.0032,0.0024,0.0033,0.0018,0.0012,0.0002,0.0005,0.0001
84380,199085,41197,0,0,248282,43842,0,0,185830,39665,0,0,46064,11346,0,0,54524,14819,0,0,2216,665,0,0,0.3502,0.2840,0.2716,0.2439,0.3374,0.2741,0.0207,0.0004,0.0000,0.0006,0.0014,0.0028,0.0006,0.0020,0.0034,0.0053,0.0004,0.0011,0.0023,0.0002,0.0008,0.0002
84390,193346,65476,0,0,202832,62389,0,0,154503,46270,0,0,40120,16222,0,0,49654,21733,0,0,2135,1216,0,0,0.3803,0.3118,0.2867,0.2691,0.3605,0.2823,0.0058,0.0002,0.0003,0.0008,0.0016,0.0071,0.0000,0.0018,0.0030,0.0098,0.0022,0.0035,0.0106,0.0002,0.0032,0.0019
84400,193835,61201,0,0,199933,56902,0,0,162915,48529,0,0,41474,14841,0,0,48397,22167,0,0,1584,1057,0,0,0.3599,0.2945,0.2871,0.2474,0.3435,0.2944,0.0002,0.0002,0.0001,0.0004,0.0034,0.0149,0.0000,0.0012,0.0055,0.0188,0.0008,0.0045,0.0170,0.0016,0.0106,0.0040
84410,190804,57191,0,0,228145,58833,0,0,164439,50784,0,0,41221,15095,0,0,50149,19284,0,0,1078,452,0,0,0.3502,0.2994,0.2861,0.2411,0.3431,0.2781,0.0012,0.0005,0.0000,0.0009,0.0015,0.0027,0.0007,0.0028,0.0036,0.0055,0.0007,0.0011,0.0023,0.0001,0.0005,0.0002
84420,212112,66433,0,0,196647,57186,0,0,163699,51644,0,0,37845,14422,0,0,48949,19731,0,0,1277,720,0,0,0.3558,0.3078,0.2865,0.2245,0.3413,0.2691,0.0005,0.0001,0.0000,0.0009,0.0015,0.0089,0.0001,0.0017,0.0025,0.0111,0.0009,0.0015,0.0087,0.0001,0.0041,0.0031
84430,201789,53857,0,0,202401,49384,0,0,167468,48386,0,0,41681,14053,0,0,52770,17488,0,0,1914,664,0,0,0.3490,0.3018,0.2950,0.2266,0.3416,0.2571,0.0015,0.0002,0.0001,0.0012,0.0010,0.0015,0.0006,0.0023,0.0020,0.0027,0.0005,0.0004,0.0008,0.0000,0.0000,0.0000
84440,154835,42412,0,0,249010,60724,0,0,162180,45005,0,0,48091,17000,0,0,57414,19569,0,0,1735,590,0,0,0.3679,0.3092,0.2946,0.2592,0.3490,0.2792,0.0000,0.0003,0.0000,0.0015,0.0011,0.0010,0.0003,0.0030,0.0024,0.0024,0.0013,0.0009,0.0009,0.0000,0.0000,0.0000
84450,109198,68019,0,0,198392,104005,0,0,128028,74843,0,0,37527,27905,0,0,47614,33948,0,0,2958,2528,0,0,0.3917,0.3305,0.2850,0.2683,0.3618,0.3124,0.0165,0.0009,0.0001,0.0009,0.0005,0.0030,0.0003,0.0036,0.0028,0.0071,0.0017,0.0012,0.0044,0.0001,0.0006,0.0010
84460,105119,46859,0,0,221115,95341,0,0,143708,68317,0,0,42603,25978,0,0,56063,34905,0,0,2203,2037,0,0,0.3831,0.3149,0.2966,0.2655,0.3427,0.2652,0.0012,0.0000,0.0001,0.0028,0.0031,0.0156,0.0003,0.0034,0.0038,0.0170,0.0018,0.0021,0.0131,0.0000,0.0053,0.0048
84470,116930,48110,0,0,221571,91582,0,0,137810,58809,0,0,38573,20390,0,0,59055,32871,0,0,1660,1651,0,0,0.3974,0.3350,0.3027,0.2770,0.3611,0.2609,0.0003,0.0000,0.0000,0.0017,0.0025,0.0226,0.0000,0.0016,0.0024,0.0224,0.0012,0.0019,0.0209,0.0001,0.0120,0.0102
84480,139183,55822,0,0,219746,76462,0,0,135215,58885,0,0,38282,19659,0,0,55500,29154,0,0,1071,683,0,0,0.3745,0.3195,0.3047,0.2675,0.3659,0.2494,0.0012,0.0005,0.0002,0.0016,0.0020,0.0060,0.0013,0.0039,0.0044,0.0099,0.0007,0.0010,0.0041,0.0000,0.0014,0.0011
84490,155376,37147,0,0,245001,53357,0,0,169119,40883,0,0,50174,13392,0,0,65182,18966,0,0,2024,622,0,0,0.3607,0.3137,0.3080,0.2592,0.3484,0.2318,0.0086,0.0002,0.0000,0.0002,0.0008,0.0013,0.0002,0.0008,0.0017,0.0024,0.0002,0.0007,0.0012,0.0002,0.0004,0.0001
84500,156352,74434,0,0,200365,80449,0,0,141908,63612,0,0,35143,20759,0,0,47845,26714,0,0,1606,1382,0,0,0.3680,0.3169,0.2964,0.2497,0.3583,0.2714,0.0139,0.0008,0.0001,0.0013,0.0007,0.0103,0.0003,0.0041,0.0030,0.0167,0.0021,0.0013,0.0124,0.0001,0.0043,0.0056
84510,217321,44382,0,0,212353,42570,0,0,165917,38635,0,0,47578,12447,0,0,44870,11609,0,0,2394,706,0,0,0.3680,0.3225,0.2794,0.2580,0.3462,0.2764,0.0163,0.0000,0.0003,0.0012,0.0011,0.0027,0.0004,0.0013,0.0012,0.0029,0.0003,0.0002,0.0011,0.0000,0.0003,0.0004
84520,199150,59228,0,0,197241,54973,0,0,152527,50424,0,0,42822,16519,0,0,46247,17884,0,0,1747,728,0,0,0.3635,0.3048,0.2933,0.2567,0.3557,0.2695,0.0029,0.0001,0.0003,0.0016,0.0016,0.0027,0.0007,0.0024,0.0025,0.0038,0.0006,0.0006,0.0013,0.0000,0.0002,0.0001
84530,224645,30372,0,0,253804,28204,0,0,185216,26605,0,0,51844,9639,0,0,49167,8727,0,0,2883,386,0,0,0.3390,0.2819,0.2953,0.2448,0.3387,0.2707,0.0140,0.0005,0.0000,0.0015,0.0011,0.0000,0.0008,0.0036,0.0030,0.0004,0.0010,0.0007,0.0001,0.0000,0.0016,0.0011
84540,179740,71737,0,0,182749,59954,0,0,146599,56737,0,0,44692,21850,0,0,38455,17785,0,0,2120,1000,0,0,0.3700,0.3125,0.2940,0.2565,0.3524,0.2718,0.0218,0.0009,0.0000,0.0011,0.0006,0.0007,0.0007,0.0040,0.0030,0.0033,0.0014,0.0008,0.0010,0.0001,0.0000,0.0000
84550,187013,58765,0,0,209997,59828,0,0,142979,44206,0,0,53581,20262,0,0,51738,19858,0,0,2054,843,0,0,0.4146,0.3607,0.3069,0.2970,0.3861,0.2938,0.0010,0.0002,0.0000,0.0008,0.0010,0.0017,0.0001,0.0019,0.0021,0.0032,0.0010,0.0011,0.0019,0.0000,0.0002,0.0001
84560,188655,50619,0,0,227924,56518,0,0,154387,47077,0,0,53274,18728,0,0,48332,17235,0,0,2033,908,0,0,0.3698,0.3198,0.3023,0.2683,0.3504,0.2760,0.0002,0.0001,0.0004,0.0016,0.0018,0.0062,0.0009,0.0027,0.0029,0.0080,0.0005,0.0006,0.0036,0.0000,0.0015,0.0013
84570,177483,76013,0,0,178789,76250,0,0,127999,53735,0,0,47544,25141,0,0,41681,22307,0,0,1370,648,0,0,0.4094,0.3549,0.3041,0.2936,0.3840,0.2857,0.0039,0.0000,0.0000,0.0012,0.0014,0.0003,0.0000,0.0013,0.0014,0.0003,0.0014,0.0016,0.0004,0.0000,0.0003,0.0004
84580,170965,63071,0,0,209440,71082,0,0,143731,50644,0,0,50190,21287,0,0,48196,21225,0,0,2023,1101,0,0,0.3864,0.3321,0.3095,0.2713,0.3731,0.2982,0.0009,0.0002,0.0001,0.0005,0.0008,0.0040,0.0000,0.0012,0.0017,0.0058,0.0009,0.0013,0.0050,0.0000,0.0017,0.0012
84590,154115,49870,0,0,222223,62706,0,0,155191,48553,0,0,47818,19418,0,0,56087,24423,0,0,1732,878,0,0,0.3702,0.3015,0.3105,0.2500,0.3478,0.2585,0.0003,0.0004,0.0000,0.0013,0.0022,0.0051,0.0002,0.0031,0.0045,0.0085,0.0016,0.0027,0.0059,0.0001,0.0013,0.0006
84600,141333,59366,0,0,201241,77708,0,0,148374,66369,0,0,52889,28815,0,0,58031,32576,0,0,1457,1020,0,0,0.3815,0.3168,0.3074,0.2722,0.3512,0.2980,0.0024,0.0002,0.0001,0.0018,0.0023,0.0074,0.0006,0.0032,0.0038,0.0099,0.0011,0.0014,0.0057,0.0000,0.0019,0.0014
84610,152791,59817,0,0,214059,77910,0,0,148059,59171,0,0,49056,23133,0,0,52267,27666,0,0,1111,774,0,0,0.3830,0.3072,0.2913,0.2669,0.3601,0.2541,0.0002,0.0001,0.0000,0.0009,0.0024,0.0093,0.0002,0.0017,0.0037,0.0116,0.0007,0.0021,0.0087,0.0004,0.0044,0.0022
84620,200462,40132,0,0,227249,40826,0,0,185177,36476,0,0,57471,14279,0,0,55073,15066,0,0,1038,298,0,0,0.3388,0.2822,0.3007,0.2457,0.3377,0.2202,0.0118,0.0002,0.0000,0.0009,0.0019,0.0025,0.0001,0.0019,0.0033,0.0041,0.0010,0.0021,0.0027,0.0002,0.0004,0.0000
84630,144665,89476,0,0,168015,95559,0,0,125711,78397,0,0,37956,30757,0,0,43344,35902,0,0,1189,967,0,0,0.3807,0.3194,0.3075,0.2576,0.3533,0.2623,0.0313,0.0002,0.0000,0.0022,0.0026,0.0023,0.0002,0.0038,0.0042,0.0038,0.0021,0.0024,0.0021,0.0000,0.0000,0.0000
84640,156010,30894,0,0,231028,43900,0,0,175114,35340,0,0,55661,13486,0,0,65649,18050,0,0,482,120,0,0,0.3570,0.3157,0.3144,0.2547,0.3487,0.2025,0.0321,0.0000,0.0000,0.0007,0.0021,0.0010,0.0001,0.0011,0.0026,0.0013,0.0006,0.0018,0.0008,0.0003,0.0000,0.0002
84650,185743,24996,0,0,263978,35617,0,0,177902,21533,0,0,53789,7928,0,0,86205,14507,0,0,441,100,0,0,0.3791,0.3422,0.3187,0.2734,0.3828,0.2000,0.0027,0.0000,0.0001,0.0001,0.0007,0.0043,0.0001,0.0001,0.0007,0.0043,0.0005,0.0015,0.0060,0.0003,0.0030,0.0015
84660,167504,17190,0,0,267157,27062,0,0,197349,22161,0,0,56978,7569,0,0,77323,9674,0,0,331,37,0,0,0.3634,0.3193,0.3072,0.2320,0.3427,0.1518,0.0018,0.0000,0.0001,0.0008,0.0004,0.0001,0.0001,0.0009,0.0005,0.0001,0.0003,0.0001,0.0000,0.0000,0.0004,0.0002
84670,117295,65975,0,0,188859,97126,0,0,128040,75071,0,0,40187,29367,0,0,58285,40954,0,0,235,148,0,0,0.3943,0.3424,0.3123,0.2682,0.3731,0.1728,0.0559,0.0002,0.0000,0.0020,0.0015,0.0004,0.0005,0.0036,0.0028,0.0012,0.0014,0.0010,0.0002,0.0000,0.0007,0.0004
84680,135152,61996,0,0,206994,84359,0,0,141802,62815,0,0,40569,22369,0,0,57883,33371,0,0,429,219,0,0,0.3711,0.3193,0.3087,0.2521,0.3538,0.1940,0.0016,0.0004,0.0000,0.0009,0.0015,0.0003,0.0002,0.0025,0.0033,0.0014,0.0013,0.0019,0.0005,0.0001,0.0002,0.0004
84690,154100,40973,0,0,229057,61897,0,0,154460,47310,0,0,42439,16114,0,0,61957,26192,0,0,570,223,0,0,0.3603,0.3161,0.3202,0.2362,0.3483,0.2323,0.0038,0.0000,0.0004,0.0029,0.0050,0.0034,0.0003,0.0027,0.0047,0.0032,0.0011,0.0025,0.0014,0.0003,0.0000,0.0002
84700,117440,76144,0,0,175567,114052,0,0,120621,80915,0,0,31555,26950,0,0,45293,41534,0,0,327,318,0,0,0.3771,0.3343,0.3151,0.2394,0.3493,0.2078,0.0193,0.0000,0.0000,0.0023,0.0037,0.0050,0.0000,0.0023,0.0036,0.0050,0.0018,0.0030,0.0042,0.0002,0.0005,0.0001
84710,139325,45260,0,0,221044,73103,0,0,153781,55114,0,0,42894,18248,0,0,61493,27831,0,0,374,180,0,0,0.3669,0.3205,0.3083,0.2420,0.3485,0.2397,0.0132,0.0000,0.0002,0.0018,0.0027,0.0039,0.0002,0.0016,0.0025,0.0036,0.0007,0.0014,0.0022,0.0001,0.0004,0.0001
84720,141667,62458,0,0,192145,84610,0,0,141341,67209,0,0,36591,22257,0,0,47368,29184,0,0,387,217,0,0,0.3682,0.3303,0.3054,0.2210,0.3441,0.1955,0.0022,0.0000,0.0002,0.0029,0.0031,0.0016,0.0002,0.0029,0.0032,0.0016,0.0017,0.0019,0.0008,0.0000,0.0002,0.0003
84730,162760,65393,0,0,205334,77776,0,0,146832,59037,0,0,36401,18422,0,0,48805,24827,0,0,668,382,0,0,0.3630,0.3330,0.2865,0.2242,0.3538,0.2938,0.0006,0.0001,0.0000,0.0014,0.0015,0.0034,0.0001,0.0022,0.0023,0.0046,0.0014,0.0015,0.0034,0.0000,0.0004,0.0004
84740,168757,35450,0,0,242428,47319,0,0,180772,36801,0,0,45700,11993,0,0,64459,16310,0,0,819,206,0,0,0.3532,0.3250,0.3047,0.2141,0.3367,0.2555,0.0111,0.0001,0.0000,0.0010,0.0007,0.0006,0.0000,0.0016,0.0013,0.0012,0.0012,0.0009,0.0008,0.0000,0.0000,0.0000
84750,141563,56145,0,0,206392,81617,0,0,155323,63849,0,0,39498,19907,0,0,63278,32124,0,0,1636,854,0,0,0.3642,0.3353,0.3083,0.2150,0.3362,0.2623,0.0108,0.0000,0.0000,0.0015,0.0016,0.0020,0.0000,0.0016,0.0017,0.0021,0.0011,0.0012,0.0015,0.0000,0.0000,0.0000
84760,146990,85251,0,0,167864,100427,0,0,128917,72015,0,0,31203,21816,0,0,49544,38393,0,0,1550,1763,0,0,0.3808,0.3492,0.3006,0.2277,0.3716,0.2917,0.0063,0.0000,0.0000,0.0010,0.0025,0.0138,0.0001,0.0007,0.0020,0.0126,0.0015,0.0032,0.0154,0.0003,0.0073,0.0046
84770,154920,69802,0,0,195844,90201,0,0,147476,74807,0,0,35385,22050,0,0,54042,33981,0,0,1193,960,0,0,0.3504,0.3253,0.3046,0.2191,0.3387,0.2502,0.0016,0.0000,0.0004,0.0030,0.0031,0.0098,0.0003,0.0026,0.0027,0.0091,0.0012,0.0013,0.0063,0.0000,0.0020,0.0018
84780,174647,41422,0,0,212622,51548,0,0,172797,43831,0,0,39037,12248,0,0,66335,20740,0,0,1113,296,0,0,0.3461,0.3187,0.2904,0.2034,0.3449,0.1901,0.0146,0.0000,0.0001,0.0016,0.0016,0.0003,0.0000,0.0014,0.0014,0.0002,0.0010,0.0009,0.0000,0.0000,0.0006,0.0006
84790,159595,54753,0,0,211211,73965,0,0,149079,56814,0,0,34165,15697,0,0,57282,27400,0,0,700,285,0,0,0.3453,0.3245,0.2991,0.2049,0.3487,0.2576,0.0037,0.0000,0.0003,0.0022,0.0028,0.0007,0.0002,0.0019,0.0025,0.0006,0.0009,0.0014,0.0001,0.0000,0.0004,0.0007
84800,143514,25140,0,0,272277,49281,0,0,176972,33947,0,0,37181,8864,0,0,80575,18170,0,0,600,204,0,0,0.3536,0.3278,0.2989,0.2074,0.3509,0.2786,0.0085,0.0000,0.0001,0.0017,0.0011,0.0086,0.0001,0.0013,0.0008,0.0079,0.0009,0.0005,0.0066,0.0001,0.0027,0.0036
84810,104863,67657,0,0,193887,124618,0,0,125292,79000,0,0,27070,21330,0,0,51229,40655,0,0,1102,993,0,0,0.3978,0.3567,0.3012,0.2161,0.3629,0.2878,0.0351,0.0000,0.0000,0.0012,0.0013,0.0034,0.0000,0.0013,0.0013,0.0035,0.0015,0.0016,0.0039,0.0000,0.0006,0.0005
84820,152759,41662,0,0,233148,60685,0,0,171227,47823,0,0,35813,12628,0,0,64266,21330,0,0,737,260,0,0,0.3552,0.3348,0.2869,0.2050,0.3426,0.1645,0.0200,0.0000,0.0000,0.0015,0.0009,0.0015,0.0001,0.0021,0.0013,0.0021,0.0012,0.0007,0.0012,0.0001,-0.0000,0.0001
84830,152905,53293,0,0,203055,71058,0,0,152326,52559,0,0,36575,16135,0,0,64466,27386,0,0,1105,584,0,0,0.3805,0.3415,0.2965,0.2091,0.3563,0.2555,0.0019,0.0000,0.0000,0.0014,0.0010,0.0045,0.0000,0.0014,0.0009,0.0044,0.0015,0.0011,0.0047,0.0000,0.0009,0.0013
84840,166619,50570,0,0,208107,65765,0,0,164603,55312,0,0,35267,13938,0,0,61787,24798,0,0,1090,556,0,0,0.3692,0.3258,0.2800,0.1994,0.3453,0.2505,0.0002,0.0000,0.0002,0.0017,0.0019,0.0068,0.0001,0.0012,0.0014,0.0058,0.0006,0.0008,0.0045,0.0000,0.0017,0.0015
84850,153623,76716,0,0,177051,90107,0,0,139892,69217,0,0,32506,20461,0,0,53394,36315,0,0,586,413,0,0,0.3747,0.3398,0.2773,0.2182,0.3650,0.2726,0.0054,0.0000,0.0000,0.0015,0.0028,0.0035,0.0000,0.0013,0.0024,0.0031,0.0017,0.0029,0.0036,0.0002,0.0004,0.0000
84860,144807,63858,0,0,204419,98977,0,0,144414,67517,0,0,30887,18852,0,0,53828,33579,0,0,284,202,0,0,0.3487,0.3324,0.2839,0.2036,0.3436,0.2554,0.0001,0.0002,0.0001,0.0030,0.0034,0.0065,0.0000,0.0015,0.0018,0.0043,0.0020,0.0024,0.0051,0.0000,0.0007,0.0005
84870,142355,42680,0,0,247412,75192,0,0,162266,52175,0,0,35572,13703,0,0,72447,27347,0,0,454,188,0,0,0.3802,0.3391,0.2955,0.1996,0.3410,0.2406,0.0056,0.0000,0.0001,0.0015,0.0012,0.0025,0.0001,0.0013,0.0011,0.0023,0.0008,0.0006,0.0016,0.0000,0.0001,0.0002
84880,138992,28337,0,0,264441,56880,0,0,177853,39556,0,0,37871,11060,0,0,75112,19975,0,0,1156,204,0,0,0.3749,0.3330,0.2818,0.2127,0.3367,0.2083,0.0046,0.0001,0.0001,0.0025,0.0014,0.0003,0.0000,0.0019,0.0009,0.0007,0.0015,0.0006,0.0009,0.0002,0.0048,0.0031
84890,167302,19556,0,0,262437,32980,0,0,185738,25786,0,0,41987,6754,0,0,82234,13010,0,0,792,152,0,0,0.3720,0.3362,0.3015,0.2027,0.3352,0.2720,0.0039,0.0001,0.0004,0.0013,0.0012,0.0035,0.0001,0.0008,0.0007,0.0026,0.0003,0.0002,0.0016,0.0000,0.0005,0.0006
84900,155727,41941,0,0,229654,62657,0,0,156598,45778,0,0,37523,13103,0,0,71956,25233,0,0,845,349,0,0,0.3857,0.3440,0.2764,0.2212,0.3596,0.2616,0.0111,0.0000,0.0001,0.0015,0.0016,0.0043,0.0001,0.0014,0.0014,0.0040,0.0007,0.0008,0.0028,0.0000,0.0007,0.0007
84910,125299,52307,0,0,233201,92744,0,0,148476,58888,0,0,37776,18463,0,0,62641,32839,0,0,900,493,0,0,0.3871,0.3476,0.2829,0.2340,0.3523,0.2796,0.0032,0.0001,0.0001,0.0007,0.0014,0.0020,0.0000,0.0011,0.0020,0.0028,0.0012,0.0021,0.0028,0.0001,0.0004,0.0001
84920,119505,46206,0,0,219937,95502,0,0,145873,64388,0,0,34743,18070,0,0,62584,33251,0,0,921,490,0,0,0.3684,0.3435,0.2980,0.2140,0.3364,0.2801,0.0001,0.0003,0.0005,0.0023,0.0027,0.0027,0.0000,0.0009,0.0011,0.0011,0.0007,0.0009,0.0010,0.0000,0.0000,0.0000
84930,125226,38831,0,0,230131,75417,0,0,162657,54695,0,0,40413,15985,0,0,74238,30451,0,0,717,241,0,0,0.3649,0.3374,0.2921,0.2202,0.3333,0.2039,0.0024,0.0001,0.0002,0.0014,0.0019,0.0001,0.0000,0.0009,0.0012,0.0000,0.0006,0.0010,-0.0000,0.0000,0.0006,0.0010
84940,165108,31699,0,0,239038,48666,0,0,185461,40367,0,0,43153,11097,0,0,73456,19508,0,0,792,220,0,0,0.3487,0.3242,0.2899,0.2068,0.3234,0.2109,0.0037,0.0001,0.0003,0.0016,0.0020,0.0026,0.0001,0.0010,0.0013,0.0019,0.0005,0.0008,0.0012,0.0000,0.0001,0.0000
84950,163542,49278,0,0,200396,61089,0,0,163930,52940,0,0,42478,16043,0,0,66663,26199,0,0,1499,525,0,0,0.3609,0.3299,0.2893,0.2078,0.3325,0.2516,0.0031,0.0000,0.0001,0.0012,0.0017,0.0005,0.0001,0.0011,0.0015,0.0004,0.0006,0.0009,0.0002,0.0000,0.0001,0.0003
84960,116916,81080,0,0,170751,130026,0,0,126759,91929,0,0,29079,25799,0,0,51181,50934,0,0,1048,1248,0,0,0.3722,0.3490,0.2977,0.2192,0.3390,0.2567,0.0245,0.0003,0.0001,0.0019,0.0040,0.0090,0.0001,0.0007,0.0022,0.0062,0.0013,0.0031,0.0076,0.0004,0.0027,0.0010
84970,176285,28361,0,0,244362,39745,0,0,193731,30591,0,0,41850,7645,0,0,79122,15249,0,0,1008,284,0,0,0.3746,0.3384,0.2747,0.2093,0.3386,0.1858,0.0563,0.0000,0.0000,0.0003,0.0005,0.0056,0.0000,0.0002,0.0005,0.0055,0.0003,0.0006,0.0060,0.0000,0.0035,0.0028
84980,101539,84869,0,0,167763,137865,0,0,113790,91355,0,0,25272,25008,0,0,53038,57762,0,0,582,665,0,0,0.3962,0.3556,0.2825,0.2320,0.3700,0.2835,0.0635,0.0000,0.0001,0.0009,0.0022,0.0030,0.0000,0.0011,0.0025,0.0034,0.0014,0.0029,0.0039,0.0003,0.0006,0.0001
84990,114396,44871,0,0,212274,86942,0,0,144506,64206,0,0,31873,16812,0,0,63372,35593,0,0,1183,701,0,0,0.3798,0.3466,0.2878,0.2175,0.3547,0.2327,0.0131,0.0000,0.0004,0.0024,0.0035,0.0046,0.0002,0.0017,0.0027,0.0038,0.0008,0.0015,0.0023,0.0001,0.0004,0.0001
85000,139346,33153,0,0,242167,58973,0,0,176196,48757,0,0,39283,12174,0,0,79523,23905,0,0,1886,441,0,0,0.3628,0.3350,0.2805,0.2128,0.3323,0.2031,0.0092,0.0000,0.0005,0.0015,0.0011,0.0000,0.0003,0.0012,0.0009,0.0000,0.0003,0.0001,0.0006,0.0000,0.0017,0.0013
85010,151945,25238,0,0,265462,48630,0,0,188862,35330,0,0,43953,8912,0,0,74459,16880,0,0,1229,417,0,0,0.3665,0.3316,0.2835,0.2103,0.3354,0.2784,0.0025,0.0002,0.0002,0.0007,0.0016,0.0098,0.0000,0.0002,0.0008,0.0075,0.0001,0.0007,0.0071,0.0002,0.0054,0.0034
85020,92607,77436,57,0,161338,129098,81,0,105357,88338,68,0,27720,27200,13,0,48157,51032,20,0,919,1022,0,0,0.4052,0.3652,0.2794,0.2517,0.3762,0.2556,0.0551,0.0001,0.0000,0.0008,0.0018,0.0026,0.0001,0.0013,0.0025,0.0035,0.0008,0.0017,0.0026,0.0002,0.0006,0.0001
85030,122039,54150,0,0,212274,96308,0,0,137015,66890,0,0,30631,17638,0,0,59599,37714,0,0,1736,885,0,0,0.3706,0.3278,0.2908,0.2137,0.3519,0.2432,0.0109,0.0000,0.0002,0.0019,0.0036,0.0005,0.0001,0.0016,0.0031,0.0004,0.0008,0.0019,0.0001,0.0003,0.0004,0.0013
85040,181620,28238,0,0,259844,38456,0,0,182515,25963,0,0,45524,7612,0,0,75586,14743,0,0,3821,800,0,0,0.3623,0.3300,0.2941,0.2172,0.3370,0.2302,0.0269,0.0000,0.0001,0.0001,0.0008,0.0014,0.0000,0.0002,0.0012,0.0019,0.0004,0.0015,0.0023,0.0004,0.0008,0.0001
85050,172314,17439,0,0,289444,28206,0,0,184750,19493,0,0,48765,5677,0,0,77282,9469,0,0,3731,476,0,0,0.3412,0.3183,0.3024,0.2212,0.3391,0.2574,0.0023,0.0000,0.0000,0.0002,0.0004,0.0006,0.0001,0.0003,0.0006,0.0008,0.0001,0.0003,0.0004,0.0000,0.0001,0.0000
85060,128136,112747,15,0,143024,115280,8,0,105566,99426,18,0,24801,29053,2,0,36046,41030,3,0,1013,1499,0,0,0.3796,0.3338,0.2810,0.2159,0.3602,0.2436,0.1070,0.0002,0.0001,0.0026,0.0021,0.0084,0.0008,0.0043,0.0037,0.0114,0.0015,0.0011,0.0063,0.0000,0.0017,0.0021
85070,174404,69306,0,0,203173,74321,0,0,147252,57732,0,0,34153,16996,0,0,51500,26290,0,0,2924,1053,0,0,0.3499,0.3196,0.2838,0.2146,0.3561,0.2254,0.0261,0.0002,0.0000,0.0013,0.0017,0.0002,0.0001,0.0025,0.0029,0.0000,0.0015,0.0019,0.0002,0.0000,0.0027,0.0032
85080,255071,29135,0,0,233017,27131,0,0,181476,19621,0,0,43802,5413,0,0,58512,8092,0,0,2751,490,0,0,0.3567,0.3172,0.2880,0.1962,0.3460,0.2653,0.0266,0.0000,0.0000,0.0001,0.0005,0.0027,0.0001,0.0000,0.0004,0.0025,0.0002,0.0007,0.0033,0.0002,0.0019,0.0009
85090,174088,96845,0,0,167243,91177,0,0,131947,78048,0,0,29882,20565,0,0,46652,34113,0,0,1111,859,0,0,0.3734,0.3336,0.2735,0.2086,0.3496,0.2468,0.0533,0.0000,0.0001,0.0013,0.0022,0.0032,0.0002,0.0016,0.0025,0.0036,0.0007,0.0013,0.0022,0.0001,0.0004,0.0001
85100,221910,58970,0,0,208338,51357,0,0,162808,47253,0,0,36532,11857,0,0,50548,16420,0,0,1081,382,0,0,0.3327,0.3171,0.2799,0.1899,0.3460,0.2472,0.0153,0.0001,0.0002,0.0009,0.0009,0.0018,0.0006,0.0016,0.0016,0.0028,0.0003,0.0003,0.0009,-0.0000,0.0002,0.0002
85110,175653,72711,0,0,181254,68783,0,0,147699,65303,0,0,33741,18415,0,0,50779,23668,0,0,2074,817,0,0,0.3468,0.3224,0.2726,0.2023,0.3363,0.2496,0.0039,0.0002,0.0001,0.0021,0.0004,0.0001,0.0006,0.0035,0.0011,0.0000,0.0012,0.0001,0.0003,0.0007,0.0029,0.0007
85120,138753,47639,0,0,231378,73284,0,0,144473,53278,0,0,32595,14325,0,0,55902,22883,0,0,1483,602,0,0,0.3604,0.3299,0.2929,0.2083,0.3501,0.2209,0.0007,0.0002,0.0001,0.0015,0.0008,0.0007,0.0005,0.0026,0.0016,0.0015,0.0008,0.0003,0.0002,0.0001,0.0002,0.0000
85130,163582,35627,0,0,265934,56593,0,0,167277,42432,0,0,39220,11193,0,0,62740,19095,0,0,2345,521,0,0,0.3365,0.3121,0.2916,0.2118,0.3383,0.2433,0.0042,0.0000,0.0004,0.0015,0.0023,0.0000,0.0006,0.0017,0.0026,0.0000,0.0003,0.0007,0.0003,0.0001,0.0013,0.0020
85140,143738,39608,0,0,252142,64911,0,0,171234,45078,0,0,40582,12364,0,0,65882,21601,0,0,1628,802,0,0,0.3532,0.3153,0.2864,0.2102,0.3412,0.2451,0.0028,0.0001,0.0000,0.0002,0.0007,0.0082,0.0000,0.0006,0.0013,0.0101,0.0005,0.0011,0.0095,0.0001,0.0058,0.0042
