generation,avg_fitness,max_fitness,signals_emitted,iconicity,mutual_info,jsd_no_pred,jsd_pred,silence_corr,sender_fit_corr,traj_fluct_ratio,receiver_fit_corr,response_fit_corr,silence_onset_jsd,silence_move_delta,avg_base_hidden,min_base_hidden,max_base_hidden,avg_signal_hidden,min_signal_hidden,max_signal_hidden,zone_deaths,signal_entropy,freeze_zone_deaths,food_mi
83770,1794.5,3450.0,849347,0.5728,0.0006,0.3124,0.2417,0.0472,0.0420,1.5838,0.7491,-0.0659,0.0000,0.0000,8.5,6,10,6.6,2,16,844,1.4584,310,0.1296
83780,1768.1,3350.0,857226,0.4831,0.0010,0.3159,0.2442,-0.0375,0.0360,1.1456,0.7263,-0.0630,0.0000,0.0000,8.5,5,10,7.0,2,17,754,1.4812,327,0.1326
83790,1652.2,3300.0,844252,0.4170,0.0017,0.3237,0.2554,0.1077,0.0000,0.9993,0.7528,-0.1230,0.0000,0.0000,8.6,5,11,7.2,2,19,790,1.4753,276,0.1416
83800,1738.1,3350.0,862125,0.5783,0.0008,0.3230,0.2507,0.0004,0.0000,1.6667,0.7204,-0.1549,0.0000,0.0000,8.5,5,11,7.0,2,21,766,1.4934,343,0.1387
83810,1702.5,3400.0,830849,0.4717,0.0013,0.3120,0.2530,0.1012,0.0000,1.6726,0.6651,-0.0423,0.0000,0.0000,8.5,5,11,7.1,2,19,829,1.4907,363,0.1359
83820,1482.7,3250.0,850420,0.5050,0.0012,0.3354,0.2658,-0.0302,0.0372,1.6814,0.6641,-0.0834,0.0000,0.0000,8.6,6,10,6.9,2,19,746,1.5072,435,0.1483
83830,1771.5,3450.0,863192,0.5059,0.0012,0.3149,0.2478,0.0280,0.0000,1.7244,0.6756,-0.0022,0.0000,0.0000,8.6,6,11,6.1,2,18,727,1.4895,250,0.1408
83840,1397.6,3243.6,832855,0.3698,0.0014,0.3327,0.2557,-0.0337,0.0000,1.6631,0.7348,-0.0624,0.0000,0.0000,8.6,6,11,5.9,2,17,763,1.4891,335,0.1505
83850,1730.9,3400.0,848214,0.5804,0.0008,0.3140,0.2327,0.1024,0.0476,2.5975,0.6850,-0.0771,0.0000,0.0000,8.6,6,10,6.1,2,18,792,1.4757,342,0.1396
83860,1455.4,3250.0,803801,0.3834,0.0017,0.3174,0.2501,0.0852,0.0000,3.4716,0.7358,-0.0477,0.0000,0.0000,8.6,6,11,5.7,2,17,851,1.4975,586,0.1490
83870,1691.6,3350.0,818475,0.4369,0.0014,0.3116,0.2453,-0.0428,0.0000,3.4738,0.7306,-0.0718,0.0000,0.0000,8.6,5,11,5.8,2,17,891,1.4922,430,0.1338
83880,1595.1,3250.0,834641,0.4399,0.0011,0.3210,0.2500,0.0279,0.0261,3.6162,0.5812,-0.0241,0.0000,0.0000,8.6,6,11,5.8,2,16,814,1.4890,401,0.1396
83890,1640.0,3650.0,828215,0.4993,0.0015,0.3168,0.2531,0.0910,0.0272,3.6573,0.6463,-0.0894,0.0000,0.0000,8.5,6,11,6.3,2,15,758,1.5116,333,0.1406
83900,1476.8,3300.0,859506,0.4609,0.0007,0.3419,0.2807,0.0958,0.0191,3.6930,0.7269,-0.0493,0.0000,0.0000,8.5,5,10,6.3,2,16,686,1.5120,405,0.1474
83910,1691.8,3450.0,821950,0.5279,0.0012,0.3149,0.2588,0.1443,0.0000,3.6921,0.7298,-0.0580,0.0000,0.0000,8.6,5,11,6.3,2,16,939,1.4964,470,0.1373
83920,1745.8,3500.0,845698,0.5203,0.0014,0.3130,0.2522,0.0399,0.0000,3.6627,0.6696,-0.0948,0.0000,0.0000,8.6,6,11,6.2,2,17,789,1.5001,425,0.1412
83930,1541.2,3350.0,850369,0.5161,0.0012,0.3363,0.2541,0.0467,0.0000,3.6554,0.6746,-0.1123,0.0000,0.0000,8.5,5,11,6.5,2,15,726,1.5134,354,0.1442
83940,1695.2,3250.0,838374,0.4763,0.0015,0.3253,0.2581,0.1293,0.0418,3.7251,0.7299,-0.0083,0.0000,0.0000,8.5,6,11,6.3,2,17,859,1.5024,375,0.1324
83950,1685.6,3300.0,838466,0.5080,0.0016,0.3157,0.2472,0.0959,0.0000,3.0816,0.7208,-0.0868,0.0000,0.0000,8.5,6,11,6.9,2,15,838,1.5097,387,0.1347
83960,1741.4,3300.0,859523,0.5198,0.0008,0.3287,0.2710,0.2768,0.0000,0.9621,0.6932,-0.0696,0.0000,0.0000,8.6,5,11,7.0,2,15,871,1.5087,419,0.1310
83970,1618.6,3250.0,880285,0.3748,0.0026,0.3382,0.2690,-0.0234,0.0335,1.7404,0.5997,0.0221,0.0000,0.0000,8.6,5,10,6.9,2,16,651,1.5171,314,0.1416
83980,1343.1,3050.0,812701,0.3438,0.0037,0.3494,0.2681,-0.0218,0.0336,1.7152,0.7145,-0.0122,0.0000,0.0000,8.6,5,11,6.9,2,16,796,1.5383,403,0.1460
83990,1713.6,3550.0,854063,0.4918,0.0019,0.3325,0.2676,0.0688,0.0000,2.4437,0.6970,-0.0842,0.0000,0.0000,8.6,6,11,7.2,2,15,824,1.5333,350,0.1338
84000,1344.6,2900.0,826567,0.4122,0.0022,0.3581,0.2674,0.1932,0.0000,2.3745,0.7290,-0.0794,0.0000,0.0000,8.7,5,11,7.3,2,16,842,1.5369,602,0.1443
84010,1559.7,3500.0,821975,0.4625,0.0025,0.3383,0.2553,0.0321,0.0000,2.3750,0.7646,-0.1340,0.0000,0.0000,8.6,5,11,7.6,2,16,856,1.5296,361,0.1338
84020,1532.2,3200.0,813528,0.3846,0.0024,0.3385,0.2796,0.0849,0.0000,2.3358,0.7102,-0.0460,0.0000,0.0000,8.6,6,10,7.8,2,16,871,1.5299,581,0.1387
84030,1377.1,2815.8,819257,0.3725,0.0033,0.3465,0.2814,0.1656,0.0000,2.3383,0.7154,-0.0669,0.0000,0.0000,8.6,6,10,8.0,2,16,810,1.5535,449,0.1446
84040,1722.2,3450.0,848462,0.5575,0.0015,0.3304,0.2687,0.0082,0.0000,3.2902,0.7187,-0.1405,0.0000,0.0000,8.6,6,10,7.8,2,16,832,1.5267,374,0.1336
84050,1433.8,2750.0,839275,0.4535,0.0019,0.3486,0.2791,0.1491,0.0338,3.2541,0.7747,-0.0969,0.0000,0.0000,8.6,5,10,7.3,2,16,725,1.5377,573,0.1444
84060,1767.3,3400.0,873457,0.4969,0.0018,0.3343,0.2660,0.2285,0.0000,3.1088,0.6879,-0.1447,0.0000,0.0000,8.7,6,11,6.9,2,17,776,1.5257,439,0.1358
84070,1637.7,3450.0,829900,0.4548,0.0024,0.3286,0.2598,0.0327,0.0000,3.1487,0.6895,-0.0489,0.0000,0.0000,8.7,6,11,6.4,2,16,862,1.5033,423,0.1359
84080,1629.8,3450.0,837790,0.4798,0.0019,0.3297,0.2745,0.0500,0.0000,3.1780,0.7245,-0.0498,0.0000,0.0000,8.6,6,11,6.5,2,14,815,1.4987,443,0.1378
84090,1787.2,3450.0,851387,0.5217,0.0012,0.3190,0.2700,0.0246,0.0000,2.9661,0.6464,0.0170,0.0000,0.0000,8.6,6,11,6.2,2,14,778,1.4880,383,0.1342
84100,1582.8,3300.0,820872,0.4442,0.0019,0.3323,0.2625,0.1451,0.0000,2.9841,0.7562,0.0041,0.0000,0.0000,8.6,5,11,6.4,2,15,844,1.5042,520,0.1380
84110,1584.2,3150.0,839554,0.5654,0.0007,0.3299,0.2838,0.0497,0.0000,2.9494,0.6453,-0.0406,0.0000,0.0000,8.7,6,11,6.4,2,15,819,1.4995,535,0.1412
84120,1791.8,3550.0,860935,0.4971,0.0018,0.3266,0.2524,-0.0117,0.0000,3.0418,0.7083,-0.0841,0.0000,0.0000,8.7,6,11,6.7,2,15,818,1.5014,368,0.1337
84130,1538.4,3350.0,830933,0.4210,0.0031,0.3427,0.2582,0.0017,0.0000,3.0061,0.6991,-0.0591,0.0000,0.0000,8.7,5,11,7.4,2,16,759,1.5230,511,0.1419
84140,1760.8,3650.0,867855,0.5033,0.0017,0.3346,0.2704,0.1231,0.0000,1.7336,0.6608,-0.1219,0.0000,0.0000,8.7,5,11,7.4,2,17,699,1.5203,288,0.1366
84150,1692.6,3650.0,850352,0.5296,0.0014,0.3335,0.2552,0.0525,0.0000,1.3737,0.7101,-0.0309,0.0000,0.0000,8.6,6,11,6.9,2,18,773,1.5096,417,0.1359
84160,1619.9,3150.0,864416,0.4679,0.0016,0.3407,0.2561,-0.0721,0.0388,1.3681,0.6739,-0.0551,0.0000,0.0000,8.7,6,11,7.1,2,17,663,1.5183,264,0.1423
84170,1766.6,3500.0,868071,0.5204,0.0015,0.3286,0.2292,0.0706,0.0000,1.3431,0.7068,-0.1695,0.0000,0.0000,8.7,6,11,7.5,2,17,730,1.5262,247,0.1333
84180,1686.0,3550.0,839712,0.4585,0.0023,0.3242,0.2497,0.0802,0.0000,1.3076,0.7247,-0.0356,0.0000,0.0000,8.8,6,11,6.7,2,15,798,1.4978,373,0.1371
84190,1540.5,3200.0,839545,0.4042,0.0018,0.3383,0.2571,0.0711,0.0000,1.2305,0.7260,0.0326,0.0000,0.0000,8.8,6,11,6.4,2,14,766,1.5084,406,0.1436
84200,1636.9,3250.0,850458,0.5294,0.0010,0.3315,0.2458,0.0134,0.0360,1.5724,0.6984,-0.0040,0.0000,0.0000,8.7,6,11,6.0,2,14,818,1.4874,493,0.1392
84210,1668.9,3430.0,853548,0.5296,0.0006,0.3311,0.2561,0.0366,0.0000,1.6263,0.7482,-0.0643,0.0000,0.0000,8.7,6,11,6.0,2,15,751,1.4938,476,0.1415
84220,1255.2,2650.0,819942,0.3535,0.0012,0.3654,0.2865,0.0094,0.0380,2.2679,0.7405,0.0930,0.0000,0.0000,8.7,5,11,6.1,2,14,749,1.4895,647,0.1411
84230,1763.2,3400.0,878273,0.4212,0.0016,0.3317,0.2450,-0.0432,0.0000,2.2089,0.6922,-0.0737,0.0000,0.0000,8.6,6,10,6.3,2,15,715,1.4743,244,0.1367
84240,1634.4,3850.0,851983,0.5033,0.0012,0.3365,0.2348,0.1513,0.0000,2.3138,0.6514,-0.0234,0.0000,0.0000,8.6,6,10,6.2,2,15,733,1.4728,308,0.1388
84250,1170.1,2350.0,839244,0.4423,0.0003,0.3752,0.2976,0.0786,0.0000,2.2682,0.7151,0.0654,0.0000,0.0000,8.6,6,10,6.1,2,16,710,1.4600,544,0.1483
84260,1362.6,2950.0,843351,0.4809,0.0008,0.3524,0.2808,0.0787,0.0000,2.3310,0.6469,0.0422,0.0000,0.0000,8.6,5,10,6.2,2,16,767,1.4689,531,0.1472
84270,1463.2,3250.0,797517,0.3731,0.0022,0.3365,0.2617,0.0497,0.0000,2.3078,0.7274,0.0122,0.0000,0.0000,8.6,5,10,6.1,2,16,905,1.4840,626,0.1432
84280,1818.8,3578.7,881161,0.5441,0.0011,0.3332,0.2619,0.1032,0.0000,3.3435,0.6836,-0.0282,0.0000,0.0000,8.7,5,11,6.1,2,15,758,1.4903,355,0.1418
84290,1170.4,2250.0,846903,0.3774,0.0008,0.3767,0.3245,0.0638,0.0510,4.3139,0.6595,0.0404,0.0000,0.0000,8.7,6,11,6.2,2,14,685,1.4974,507,0.1512
84300,1498.0,3050.0,860870,0.3885,0.0019,0.3497,0.2647,0.1400,0.0386,4.4477,0.6914,-0.0579,0.0000,0.0000,8.7,5,10,6.3,2,14,722,1.4841,558,0.1503
84310,1312.6,2695.0,855077,0.4339,0.0012,0.3569,0.2798,-0.0393,0.0000,4.4632,0.7225,0.0164,0.0000,0.0000,8.6,6,11,6.2,2,13,679,1.4662,522,0.1407
84320,1582.5,3500.0,869400,0.5078,0.0008,0.3370,0.2673,0.0548,0.0000,4.2912,0.6550,0.0020,0.0000,0.0000,8.5,5,11,6.0,2,13,732,1.4547,319,0.1421
84330,1574.6,3400.0,827227,0.4668,0.0010,0.3353,0.2664,0.1373,0.0000,4.3424,0.6800,-0.0408,0.0000,0.0000,8.5,5,10,6.3,2,14,848,1.4899,498,0.1405
84340,1735.1,3550.0,849959,0.5539,0.0011,0.3294,0.2628,0.1741,0.0000,4.2217,0.7611,-0.0512,0.0000,0.0000,8.5,5,11,6.5,2,15,826,1.4980,441,0.1359
84350,1640.8,3450.0,880072,0.5052,0.0012,0.3337,0.2430,0.0723,0.0375,4.2751,0.6828,-0.0352,0.0000,0.0000,8.5,5,10,5.9,2,15,684,1.4668,233,0.1406
84360,1464.7,3300.0,830481,0.3996,0.0012,0.3468,0.2542,-0.0577,0.0000,4.2111,0.6865,0.0318,0.0000,0.0000,8.6,6,11,6.0,2,15,710,1.5036,442,0.1478
84370,1561.3,3500.0,845492,0.4180,0.0019,0.3393,0.2614,0.1157,0.0000,4.2849,0.7456,-0.0402,0.0000,0.0000,8.6,5,11,6.2,2,16,785,1.4936,408,0.1457
84380,1811.9,3600.0,887535,0.5407,0.0012,0.3169,0.2424,0.1849,0.0000,3.6594,0.6767,-0.0846,0.0000,0.0000,8.7,6,10,6.3,2,14,707,1.4625,361,0.1401
84390,1554.2,3500.0,855896,0.5024,0.0014,0.3376,0.2519,0.1233,0.0000,1.9050,0.7377,-0.0480,0.0000,0.0000,8.7,6,11,6.1,2,14,768,1.4728,460,0.1450
84400,1692.8,3750.0,852835,0.4925,0.0018,0.3268,0.2460,0.2169,0.0000,1.9615,0.6950,-0.0248,0.0000,0.0000,8.7,6,10,6.0,2,14,832,1.4717,525,0.1397
84410,1809.1,3550.0,877475,0.4855,0.0014,0.3227,0.2489,0.1449,0.0000,1.9459,0.6272,-0.0092,0.0000,0.0000,8.6,5,10,5.9,2,12,739,1.4554,364,0.1377
84420,1737.5,3400.0,870665,0.4901,0.0009,0.3186,0.2422,0.0391,0.0000,1.9944,0.7047,0.0072,0.0000,0.0000,8.5,6,10,5.5,2,12,770,1.4526,339,0.1371
84430,1728.8,3450.0,851855,0.5044,0.0009,0.3167,0.2453,0.2001,0.0000,2.0405,0.7352,0.0185,0.0000,0.0000,8.6,5,11,5.8,2,14,817,1.4711,375,0.1408
84440,1726.6,3600.0,858565,0.5070,0.0013,0.3334,0.2515,-0.1172,0.0000,2.0383,0.7202,-0.0195,0.0000,0.0000,8.6,5,11,6.6,2,14,811,1.4766,333,0.1324
84450,1526.4,3350.0,834965,0.4241,0.0017,0.3425,0.2567,0.1585,0.0000,2.1080,0.6948,-0.0802,0.0000,0.0000,8.6,5,10,7.0,2,13,749,1.5004,327,0.1411
84460,1707.6,3400.0,844248,0.4387,0.0022,0.3301,0.2510,0.0836,0.0275,1.5314,0.6235,-0.0389,0.0000,0.0000,8.5,5,11,7.1,2,14,825,1.4941,343,0.1359
84470,1502.1,3300.0,829012,0.4686,0.0015,0.3372,0.2728,0.0201,0.0000,1.5649,0.7359,-0.0189,0.0000,0.0000,8.5,5,11,7.0,2,14,801,1.4843,546,0.1416
84480,1478.9,3200.0,829662,0.4428,0.0022,0.3332,0.2639,0.0963,0.0000,1.0557,0.7396,-0.0457,0.0000,0.0000,8.6,6,11,6.4,2,14,844,1.4797,496,0.1399
84490,1670.9,3650.0,851243,0.5482,0.0006,0.3242,0.2486,0.1668,0.0000,1.1093,0.6313,-0.0239,0.0000,0.0000,8.5,6,11,6.3,2,15,792,1.4894,423,0.1373
84500,1559.9,3050.0,850569,0.4369,0.0017,0.3300,0.2528,0.1115,0.0000,1.2890,0.7436,-0.0158,0.0000,0.0000,8.5,5,11,6.3,2,13,752,1.4752,385,0.1402
84510,1650.7,3550.0,840782,0.5565,0.0007,0.3249,0.2643,0.1722,0.0000,1.4753,0.6958,-0.0222,0.0000,0.0000,8.6,6,11,6.0,2,13,798,1.4595,421,0.1335
84520,1561.4,3500.0,839490,0.5133,0.0011,0.3281,0.2516,0.0944,0.0000,1.4397,0.7084,-0.0149,0.0000,0.0000,8.7,6,10,6.1,2,14,749,1.4681,317,0.1414
84530,1809.9,3500.0,871492,0.5645,0.0014,0.3206,0.2462,0.1534,0.0000,1.4764,0.6841,-0.0026,0.0000,0.0000,8.7,6,11,6.2,2,14,801,1.4566,346,0.1351
84540,1599.5,3200.0,823418,0.4611,0.0015,0.3281,0.2610,0.0674,0.0000,1.6319,0.7691,-0.0538,0.0000,0.0000,8.6,6,11,6.2,2,13,833,1.4754,472,0.1371
84550,1400.6,2750.0,851124,0.5468,0.0009,0.3564,0.2964,0.1363,0.0000,1.6386,0.7471,-0.0322,0.0000,0.0000,8.6,6,11,6.5,2,14,741,1.4956,502,0.1458
84560,1698.0,3450.0,865690,0.5093,0.0015,0.3369,0.2565,-0.0406,0.0000,1.6598,0.6733,0.0052,0.0000,0.0000,8.6,5,10,6.3,2,15,740,1.4820,338,0.1343
84570,1312.3,3100.0,828960,0.4940,0.0008,0.3541,0.2797,0.0823,0.0000,1.5946,0.6464,0.0320,0.0000,0.0000,8.6,6,11,6.1,2,15,756,1.4835,518,0.1431
84580,1501.2,3300.0,852955,0.5103,0.0008,0.3477,0.2635,-0.0042,0.0000,1.5997,0.6995,0.0502,0.0000,0.0000,8.6,6,12,6.3,2,16,671,1.4901,450,0.1478
84590,1719.1,3600.0,843014,0.4899,0.0019,0.3296,0.2456,0.0542,0.0000,1.6851,0.6991,-0.0203,0.0000,0.0000,8.6,5,10,6.8,2,16,760,1.4971,201,0.1324
84600,1643.2,3250.0,869179,0.4541,0.0019,0.3395,0.2661,0.1891,0.0000,1.6454,0.7365,-0.0769,0.0000,0.0000,8.6,6,11,6.9,2,16,724,1.5233,474,0.1412
84610,1546.4,3000.0,865814,0.4540,0.0014,0.3303,0.2597,0.0793,0.0484,1.5122,0.6910,-0.0143,0.0000,0.0000,8.6,6,10,6.5,2,16,735,1.4941,399,0.1388
84620,1781.8,3450.0,873547,0.5355,0.0012,0.3142,0.2296,0.1696,0.0000,1.5727,0.6920,-0.0634,0.0000,0.0000,8.7,6,11,6.2,2,14,716,1.4834,262,0.1362
84630,1631.3,3200.0,851938,0.3998,0.0019,0.3325,0.2486,0.1121,0.0320,2.2696,0.7257,0.0285,0.0000,0.0000,8.7,6,11,6.1,2,14,686,1.4994,443,0.1403
84640,1663.4,3650.0,825734,0.5474,0.0010,0.3175,0.2567,0.1246,0.0000,2.6567,0.7347,-0.0866,0.0000,0.0000,8.5,5,11,6.2,2,14,898,1.4958,391,0.1296
84650,1436.4,2650.0,872739,0.6188,0.0005,0.3366,0.2588,0.1297,0.0000,2.6361,0.7143,0.0107,0.0000,0.0000,8.6,5,11,5.9,2,15,689,1.4886,355,0.1462
84660,1750.8,3400.0,850335,0.6076,0.0004,0.3050,0.2434,0.1195,0.0000,2.6145,0.7415,-0.0296,0.0000,0.0000,8.7,6,11,5.9,2,11,857,1.4808,346,0.1358
84670,1456.1,2950.0,841542,0.4242,0.0016,0.3264,0.2545,0.0692,0.0000,4.0177,0.7014,-0.0450,0.0000,0.0000,8.6,6,11,6.1,2,12,730,1.5035,289,0.1436
84680,1581.7,3194.4,847958,0.4666,0.0014,0.3203,0.2320,0.0569,0.0000,4.0074,0.7304,-0.0178,0.0000,0.0000,8.6,6,11,6.2,2,12,742,1.4877,306,0.1339
84690,1657.2,3600.0,835292,0.4985,0.0022,0.3245,0.2471,0.0113,0.0000,3.9561,0.7366,-0.0143,0.0000,0.0000,8.6,6,11,6.2,2,12,815,1.4804,422,0.1319
84700,1614.9,3450.0,830716,0.3933,0.0017,0.3210,0.2362,0.0135,0.0000,3.8651,0.7048,0.0409,0.0000,0.0000,8.6,5,11,6.1,2,12,755,1.4789,392,0.1323
84710,1569.8,3350.0,838647,0.4739,0.0012,0.3262,0.2453,0.1933,0.0000,3.6997,0.7350,-0.0660,0.0000,0.0000,8.6,6,10,6.2,2,13,834,1.4811,356,0.1338
84720,1617.3,3350.0,825434,0.4414,0.0016,0.3115,0.2400,-0.0329,0.0000,3.8210,0.7313,0.0685,0.0000,0.0000,8.6,6,11,5.8,2,14,857,1.4736,518,0.1375
84730,1574.0,3250.0,846637,0.4572,0.0010,0.3269,0.2575,0.1330,0.0000,3.7794,0.7396,-0.0145,0.0000,0.0000,8.6,6,10,5.8,2,14,779,1.4614,414,0.1361
84740,1774.1,3450.0,851014,0.5524,0.0007,0.3187,0.2459,0.0366,0.0000,3.5197,0.7023,-0.0066,0.0000,0.0000,8.5,5,10,5.7,2,15,827,1.4721,376,0.1369
84750,1769.1,3500.0,862186,0.4573,0.0009,0.3214,0.2506,0.0430,0.0000,3.4657,0.6629,-0.0271,0.0000,0.0000,8.5,6,11,6.3,2,15,755,1.4969,385,0.1355
84760,1468.7,3000.0,845733,0.4349,0.0014,0.3379,0.2438,0.0807,0.0395,3.4134,0.7520,-0.0016,0.0000,0.0000,8.5,5,11,5.9,2,14,736,1.4913,519,0.1423
84770,1752.2,3400.0,880661,0.4162,0.0016,0.3179,0.2399,0.1335,0.0000,1.3070,0.6949,0.1017,0.0000,0.0000,8.4,5,10,6.0,2,13,754,1.4842,420,0.1398
84780,1650.7,3200.0,836636,0.5091,0.0008,0.3124,0.2233,0.0473,0.0000,1.3269,0.7506,-0.0785,0.0000,0.0000,8.6,5,10,6.0,2,13,884,1.4809,390,0.1332
84790,1660.5,3700.0,840946,0.4612,0.0012,0.3209,0.2357,0.0641,0.0000,1.3288,0.7478,-0.0073,0.0000,0.0000,8.5,5,11,6.1,2,13,815,1.4663,334,0.1370
84800,1640.3,3650.0,846725,0.5765,0.0006,0.3276,0.2348,0.1373,0.0000,1.0622,0.7084,-0.0289,0.0000,0.0000,8.5,5,10,6.4,2,13,814,1.4508,495,0.1415
84810,1539.0,3200.0,837696,0.4035,0.0008,0.3363,0.2556,0.1814,0.0000,2.1112,0.7175,0.0814,0.0000,0.0000,8.5,5,11,6.3,2,13,703,1.4594,529,0.1467
84820,1713.3,3650.0,842338,0.5271,0.0007,0.3103,0.2217,0.1558,0.0000,2.1424,0.6526,0.0087,0.0000,0.0000,8.5,6,11,6.0,2,15,777,1.4606,341,0.1362
84830,1565.7,3150.0,831447,0.5010,0.0007,0.3230,0.2544,0.1088,0.0000,2.1128,0.7086,0.0183,0.0000,0.0000,8.5,6,10,6.1,2,14,825,1.4876,528,0.1440
84840,1687.7,3650.0,848412,0.5165,0.0008,0.3214,0.2152,-0.0395,0.0000,2.2376,0.6675,0.0095,0.0000,0.0000,8.6,6,11,5.9,2,14,754,1.4739,355,0.1438
84850,1507.3,3200.0,850281,0.4209,0.0013,0.3310,0.2300,0.0347,0.0000,2.2592,0.7398,-0.0196,0.0000,0.0000,8.6,6,11,5.7,2,13,740,1.4806,417,0.1467
84860,1665.4,3200.0,861624,0.4060,0.0014,0.3158,0.2415,0.0855,0.0000,2.3394,0.7187,0.0114,0.0000,0.0000,8.5,6,11,5.7,2,12,785,1.4569,341,0.1457
84870,1825.3,3550.0,871791,0.4993,0.0007,0.3246,0.2373,0.1818,0.0000,2.2915,0.7216,0.0301,0.0000,0.0000,8.5,5,10,6.0,2,13,788,1.4577,457,0.1375
84880,1772.9,3450.0,851437,0.5583,0.0008,0.3177,0.2270,0.1426,0.0000,2.2784,0.6682,-0.0153,0.0000,0.0000,8.4,5,11,6.5,2,14,825,1.4553,287,0.1385
84890,1757.9,3550.0,838728,0.5997,0.0006,0.3184,0.2680,0.1345,0.0000,2.2755,0.7489,0.0116,0.0000,0.0000,8.5,5,10,6.3,2,13,909,1.4695,521,0.1393
84900,1520.7,3450.0,841364,0.5257,0.0008,0.3246,0.2615,0.1622,0.0000,2.2816,0.7180,-0.0817,0.0000,0.0000,8.5,5,11,6.3,2,13,805,1.4781,529,0.1380
84910,1627.5,3050.0,864027,0.4828,0.0010,0.3300,0.2598,0.1364,0.0000,1.2407,0.7018,-0.0488,0.0000,0.0000,8.5,5,10,6.6,2,13,731,1.4671,415,0.1350
84920,1661.6,3700.0,841470,0.4492,0.0010,0.3226,0.2619,0.1356,0.0325,0.7043,0.7543,-0.0271,0.0000,0.0000,8.5,5,10,6.6,2,12,811,1.4662,415,0.1384
84930,1723.1,3550.0,849002,0.4817,0.0008,0.3158,0.2292,0.1266,0.0000,0.6993,0.7195,-0.0306,0.0000,0.0000,8.6,6,10,6.6,2,12,822,1.4801,448,0.1300
84940,1814.0,3450.0,858565,0.5337,0.0008,0.3092,0.2307,0.1125,0.0000,0.6515,0.6863,-0.0124,0.0000,0.0000,8.6,6,11,6.2,2,12,875,1.4785,370,0.1359
84950,1711.0,3325.8,844582,0.4925,0.0008,0.3138,0.2455,0.0846,0.0000,0.6454,0.6352,0.0343,0.0000,0.0000,8.5,5,11,6.3,2,13,862,1.5016,423,0.1411
84960,1709.5,3300.0,876750,0.3420,0.0016,0.3245,0.2400,-0.0129,0.0490,1.4587,0.7170,0.0328,0.0000,0.0000,8.6,6,11,6.3,2,13,614,1.4888,281,0.1409
84970,1733.6,3400.0,858233,0.5845,0.0003,0.3103,0.2314,0.2718,0.0000,3.5981,0.7066,-0.0123,0.0000,0.0000,8.5,5,10,6.2,2,13,818,1.4756,399,0.1352
84980,1419.5,3200.0,859508,0.3415,0.0013,0.3413,0.2381,0.0925,0.0000,4.9176,0.6788,0.0395,0.0000,0.0000,8.6,5,11,6.4,2,12,681,1.4807,501,0.1493
84990,1511.9,3050.0,816729,0.4762,0.0015,0.3247,0.2303,0.1217,0.0000,4.8350,0.7223,-0.0142,0.0000,0.0000,8.6,6,11,6.7,2,13,871,1.4732,663,0.1443
85000,1731.6,3800.0,855804,0.5135,0.0007,0.3165,0.2304,0.0263,0.0000,4.8497,0.6719,-0.0731,0.0000,0.0000,8.6,6,10,6.8,2,14,834,1.4821,406,0.1322
85010,1696.0,4000.0,861317,0.5616,0.0006,0.3197,0.2574,0.1230,0.0000,4.8611,0.7114,0.0106,0.0000,0.0000,8.7,6,11,6.7,2,14,821,1.4647,408,0.1385
85020,1355.3,2850.0,810463,0.3591,0.0011,0.3358,0.2580,0.0281,0.0144,5.2293,0.6892,-0.0000,0.0000,0.0000,8.6,5,11,6.9,2,14,805,1.4915,630,0.1411
85030,1625.6,3300.0,836879,0.4191,0.0015,0.3254,0.2329,0.1895,0.0000,5.0936,0.7342,-0.0327,0.0000,0.0000,8.6,6,11,6.9,2,15,788,1.4728,370,0.1339
85040,1788.5,3600.0,864722,0.5821,0.0006,0.3195,0.2392,0.1111,0.0000,4.8695,0.6902,0.0039,0.0000,0.0000,8.5,6,11,6.9,2,16,821,1.4891,390,0.1317
85050,1744.5,3500.0,857046,0.5976,0.0002,0.3213,0.2456,0.0402,0.0304,4.8870,0.6833,-0.0105,0.0000,0.0000,8.5,5,11,7.1,2,17,843,1.4765,333,0.1306
85060,1516.1,3300.0,837667,0.3474,0.0018,0.3200,0.2249,0.0703,0.0000,7.2034,0.6991,0.0194,0.0000,0.0000,8.7,6,11,6.1,2,17,679,1.4791,368,0.1434
85070,1653.7,3550.0,859104,0.4530,0.0012,0.3144,0.2315,0.1037,0.0000,7.0400,0.6764,0.0210,0.0000,0.0000,8.6,6,11,6.3,2,17,792,1.4747,416,0.1343
85080,1777.6,3600.0,864511,0.5978,0.0002,0.3137,0.2556,0.0169,0.0000,6.6444,0.7341,0.0762,0.0000,0.0000,8.6,6,11,5.7,2,18,851,1.4479,350,0.1314
85090,1733.7,3350.0,872530,0.3976,0.0010,0.3167,0.2351,0.0944,0.0000,6.7373,0.6292,0.0592,0.0000,0.0000,8.6,6,11,5.8,2,18,751,1.4652,389,0.1339
85100,1729.3,3250.0,867456,0.4918,0.0007,0.3092,0.2358,0.0783,0.0453,6.6496,0.7164,0.0694,0.0000,0.0000,8.6,6,11,5.5,2,18,826,1.4391,322,0.1339
85110,1698.1,3500.0,840897,0.4487,0.0010,0.3145,0.2102,0.0481,0.0000,6.6182,0.7204,-0.0834,0.0000,0.0000,8.7,6,11,5.9,2,18,832,1.4753,304,0.1318
