generation,avg_fitness,max_fitness,signals_emitted,iconicity,mutual_info,jsd_no_pred,jsd_pred,silence_corr,sender_fit_corr,traj_fluct_ratio,receiver_fit_corr,response_fit_corr,silence_onset_jsd,silence_move_delta
7877,22.6,67.0,944,-0.0229,0.0087,0.1229,0.5646,-0.2777,0.0676,0.0000,0.5705,0.0000,0.0000,0.0000
7878,20.8,69.0,746,-0.0577,0.0004,0.0677,0.3901,-0.3409,-0.1643,0.0000,0.5578,0.0000,0.0000,0.0000
7879,20.9,54.0,791,-0.0435,0.0042,0.0651,0.5302,-0.4610,-0.1153,0.0000,0.5842,0.0000,0.0000,0.0000
7880,20.4,68.0,731,-0.0445,0.0036,0.1637,0.4455,-0.0448,0.0942,0.0000,0.5474,0.0000,0.0000,0.0000
7881,17.8,40.0,722,-0.0454,0.0035,0.0899,0.4198,-0.4051,0.1203,0.0000,0.5999,0.0000,0.0000,0.0000
7882,19.9,45.0,732,-0.0717,0.0023,0.0886,0.2958,-0.5203,0.0204,0.0000,0.5458,0.0000,0.0000,0.0000
7883,22.6,49.0,819,-0.0244,0.0006,0.1519,0.3657,-0.2910,0.0487,0.0000,0.5889,0.0000,0.0000,0.0000
7884,29.9,76.0,1152,-0.0346,0.0045,0.0983,0.3870,-0.3856,0.0056,0.0000,0.5399,0.0000,0.0000,0.0000
7885,18.5,70.0,656,-0.0382,0.0089,0.0613,0.2743,-0.0260,0.0231,0.0000,0.5134,0.0000,0.0000,0.0000
7886,28.7,72.0,1151,-0.0262,0.0041,0.1272,0.5104,-0.2709,-0.1213,0.0000,0.6155,0.0000,0.0000,0.0000
7887,20.5,54.0,858,-0.0202,0.0043,0.1098,0.4939,-0.2383,-0.2743,0.0000,0.6042,0.0000,0.0000,0.0000
7888,24.0,70.0,876,-0.0289,0.0045,0.1202,0.3846,-0.3712,-0.2333,0.0000,0.5874,0.0000,0.0000,0.0000
7889,21.6,73.0,830,-0.0480,0.0022,0.0804,0.4907,-0.4112,-0.0426,0.0000,0.5341,0.0000,0.0000,0.0000
7890,24.1,49.0,865,-0.0409,0.0022,0.1027,0.3337,-0.3852,-0.2193,0.0000,0.6612,0.0000,0.0000,0.0000
7891,23.2,53.0,864,-0.0308,0.0024,0.1006,0.5635,-0.4441,0.1573,0.0000,0.5633,0.0000,0.0000,0.0000
7892,18.1,54.0,753,-0.0359,0.0050,0.0726,0.4309,-0.3330,0.1282,0.0000,0.5552,0.0000,0.0000,0.0000
7893,33.8,80.0,1227,-0.0308,0.0044,0.0873,0.3793,-0.3604,-0.4278,0.0000,0.5765,0.0000,0.0000,0.0000
7894,19.5,45.0,719,-0.0508,0.0225,0.0921,0.4952,-0.6002,-0.0599,0.0000,0.5216,0.0000,0.0000,0.0000
7895,23.5,62.0,856,-0.0576,0.0005,0.0864,0.4049,-0.4031,0.0837,0.0000,0.5587,0.0000,0.0000,0.0000
7896,24.0,66.0,919,-0.0366,0.0069,0.0764,0.5215,-0.2673,-0.1577,0.0000,0.5214,0.0000,0.0000,0.0000
7897,26.7,82.0,974,-0.0561,0.0065,0.0715,0.3236,-0.2057,0.2096,0.0000,0.5159,0.0000,0.0000,0.0000
7898,32.3,88.0,1279,-0.0255,0.0053,0.1023,0.4988,-0.3974,-0.2268,0.0000,0.5503,0.0000,0.0000,0.0000
7899,25.8,67.0,951,-0.0511,0.0057,0.1207,0.4452,-0.2898,0.1864,0.0000,0.5244,0.0000,0.0000,0.0000
7900,18.6,47.0,669,-0.0598,0.0064,0.1715,0.4865,-0.4378,-0.0462,0.0000,0.5255,0.0000,0.0000,0.0000
7901,33.1,79.0,1368,-0.0289,0.0009,0.0953,0.4785,-0.2770,-0.3718,0.0000,0.5207,0.0000,0.0000,0.0000
7902,21.2,60.0,783,-0.0268,0.0053,0.0807,0.3622,-0.3996,-0.0051,0.0000,0.5929,0.0000,0.0000,0.0000
7903,21.1,60.0,789,-0.0298,0.0089,0.0943,0.3114,-0.4550,-0.0648,0.0000,0.5769,0.0000,0.0000,0.0000
7904,21.8,57.0,801,-0.0470,0.0031,0.1427,0.3138,-0.4625,-0.4033,0.0000,0.5070,0.0000,0.0000,0.0000
7905,25.5,61.0,979,-0.0504,0.0041,0.1137,0.4835,-0.2834,-0.2192,0.0000,0.5642,0.0000,0.0000,0.0000
7906,28.9,77.0,1143,-0.0199,0.0069,0.0808,0.3739,-0.3406,-0.1557,0.0000,0.6113,0.0000,0.0000,0.0000
7907,19.7,56.0,755,-0.0596,0.0101,0.0776,0.4607,-0.4455,0.0000,0.0000,0.5121,0.0000,0.0000,0.0000
7908,25.7,66.0,972,-0.0334,0.0045,0.0966,0.3416,-0.2986,0.1849,0.0000,0.5682,0.0000,0.0000,0.0000
7909,25.0,73.0,968,-0.0170,0.0184,0.1186,0.4045,-0.4063,-0.1789,0.0000,0.5244,0.0000,0.0000,0.0000
7910,19.1,54.0,726,-0.0472,0.0025,0.0734,0.4274,-0.3773,-0.0074,0.0000,0.5049,0.0000,0.0000,0.0000
7911,21.1,55.0,752,-0.0274,0.0092,0.0789,0.3162,-0.3442,0.1222,0.0000,0.6276,0.0000,0.0000,0.0000
7912,20.4,43.0,758,-0.0317,0.0061,0.0871,0.4007,-0.2894,0.0000,0.0000,0.5698,0.0000,0.0000,0.0000
7913,25.4,72.0,970,-0.0371,0.0005,0.1508,0.4136,-0.4448,0.0000,0.0000,0.5606,0.0000,0.0000,0.0000
7914,24.0,99.0,992,-0.0351,0.0097,0.0977,0.2351,-0.3123,-0.1833,0.0000,0.5438,0.0000,0.0000,0.0000
7915,16.9,51.0,682,-0.0352,0.0023,0.1350,0.2643,-0.2827,0.0000,0.0000,0.5317,0.0000,0.0000,0.0000
7916,19.0,51.0,783,-0.0657,0.0042,0.1003,0.4951,-0.4210,-0.0263,0.0000,0.5173,0.0000,0.0000,0.0000
7917,21.2,64.0,863,-0.0352,0.0045,0.0696,0.4448,-0.3321,-0.1128,0.0000,0.5770,0.0000,0.0000,0.0000
7918,22.5,56.0,778,-0.0357,0.0022,0.0631,0.5011,-0.4698,0.1728,0.0000,0.5342,0.0000,0.0000,0.0000
7919,20.1,55.0,734,-0.0535,0.0018,0.0565,0.4213,-0.5482,-0.2730,0.0000,0.5782,0.0000,0.0000,0.0000
7920,27.4,90.0,1074,-0.0351,0.0034,0.0823,0.3187,-0.3416,-0.0920,0.0000,0.5437,0.0000,0.0000,0.0000
7921,18.7,47.0,674,-0.0564,0.0020,0.0745,0.2146,-0.4045,0.0650,0.0000,0.5286,0.0000,0.0000,0.0000
7922,19.5,49.0,669,-0.0485,0.0093,0.0888,0.3630,-0.4023,-0.1716,0.0000,0.5702,0.0000,0.0000,0.0000
7923,30.8,66.0,1278,-0.0336,0.0019,0.0691,0.2114,-0.3927,0.0000,0.0000,0.5936,0.0000,0.0000,0.0000
7924,27.3,64.0,1067,-0.0583,0.0065,0.0994,0.2546,-0.4614,-0.2539,0.0000,0.5220,0.0000,0.0000,0.0000
7925,30.6,73.0,1245,-0.0261,0.0021,0.1040,0.0693,-0.1715,0.0105,0.0000,0.5910,0.0000,0.0000,0.0000
7926,23.9,71.0,871,-0.0278,0.0031,0.0910,0.2037,-0.4023,0.0587,0.0000,0.5697,0.0000,0.0000,0.0000
7927,29.9,85.0,1172,-0.0295,0.0097,0.1090,0.2777,-0.4627,-0.0354,0.0000,0.5411,0.0000,0.0000,0.0000
7928,21.5,58.0,811,-0.0417,0.0033,0.0870,0.3417,-0.4301,-0.0571,0.0000,0.5685,0.0000,0.0000,0.0000
7929,29.2,75.0,1201,-0.0314,0.0072,0.0971,0.1831,-0.1937,0.0241,0.0000,0.5410,0.0000,0.0000,0.0000
7930,27.8,79.0,905,-0.0418,0.0092,0.1055,0.4444,-0.3246,0.1701,0.0000,0.5837,0.0000,0.0000,0.0000
7931,23.1,60.0,792,-0.0463,0.0028,0.0643,0.2695,-0.3709,0.0953,0.0000,0.4718,0.0000,0.0000,0.0000
7932,18.9,53.0,753,-0.0529,0.0009,0.0897,0.3353,-0.4316,-0.0979,0.0000,0.5263,0.0000,0.0000,0.0000
7933,22.8,72.0,794,-0.0373,0.0055,0.0956,0.3334,-0.2888,0.1336,0.0000,0.4952,0.0000,0.0000,0.0000
7934,21.2,50.0,746,-0.0413,0.0029,0.0856,0.3205,-0.3891,-0.1679,0.0000,0.4418,0.0000,0.0000,0.0000
7935,23.9,75.0,867,-0.0517,0.0018,0.0645,0.2395,-0.4203,-0.0008,0.0000,0.4815,0.0000,0.0000,0.0000
7936,22.9,85.0,811,-0.0382,0.0039,0.0800,0.4644,-0.4086,0.0000,0.0000,0.5301,0.0000,0.0000,0.0000
7937,22.1,69.0,790,-0.0428,0.0006,0.0528,0.3407,-0.4946,-0.0255,0.0000,0.5167,0.0000,0.0000,0.0000
7938,26.0,81.0,1116,-0.0403,0.0023,0.0898,0.3750,-0.4110,0.0000,0.0000,0.5148,0.0000,0.0000,0.0000
7939,19.1,58.0,685,-0.0406,0.0021,0.0663,0.2220,-0.3660,-0.0624,0.0000,0.4868,0.0000,0.0000,0.0000
7940,18.8,57.0,693,-0.0447,0.0001,0.1454,0.4568,-0.2352,0.0000,0.0000,0.5103,0.0000,0.0000,0.0000
7941,19.5,57.0,716,-0.0545,0.0089,0.0630,0.4709,-0.3034,0.0000,0.0000,0.5424,0.0000,0.0000,0.0000
7942,33.9,90.0,1251,-0.0347,0.0027,0.1480,0.4883,-0.3967,-0.0236,0.0000,0.6207,0.0000,0.0000,0.0000
7943,23.1,63.0,916,-0.0391,0.0042,0.0876,0.3918,-0.4258,-0.2385,0.0000,0.5791,0.0000,0.0000,0.0000
7944,24.6,65.0,912,-0.0274,0.0041,0.0669,0.4403,-0.3971,0.0000,0.0000,0.5225,0.0000,0.0000,0.0000
7945,18.8,40.0,701,-0.0528,0.0021,0.1100,0.1550,-0.4595,0.0000,0.0000,0.6065,0.0000,0.0000,0.0000
7946,19.7,44.0,703,-0.0296,0.0036,0.0567,0.4872,-0.3456,0.1015,0.0000,0.5812,0.0000,0.0000,0.0000
7947,35.4,83.0,1429,-0.0370,0.0025,0.0612,0.3185,-0.3099,-0.3201,0.0000,0.4832,0.0000,0.0000,0.0000
7948,22.7,64.0,760,-0.0445,0.0018,0.0890,0.3903,-0.4510,-0.0633,0.0000,0.5877,0.0000,0.0000,0.0000
7949,20.4,54.0,748,-0.0812,0.0002,0.1778,0.2216,-0.3901,-0.2155,0.0000,0.5227,0.0000,0.0000,0.0000
7950,19.6,51.0,703,-0.0512,0.0055,0.1449,0.1932,-0.4403,0.0000,0.0000,0.5172,0.0000,0.0000,0.0000
7951,22.6,61.0,823,-0.0372,0.0017,0.1804,0.4536,-0.4384,0.1449,0.0000,0.5441,0.0000,0.0000,0.0000
7952,19.8,43.0,727,-0.0602,0.0039,0.1767,0.4115,-0.3981,-0.0258,0.0000,0.6245,0.0000,0.0000,0.0000
7953,19.4,53.0,709,-0.0508,0.0019,0.1109,0.3932,-0.3317,0.0000,0.0000,0.5853,0.0000,0.0000,0.0000
7954,28.8,65.0,1091,-0.0422,0.0083,0.0640,0.3034,-0.4086,0.0000,0.0000,0.5746,0.0000,0.0000,0.0000
7955,26.5,76.0,971,-0.0449,0.0018,0.1433,0.3005,-0.2219,0.0998,0.0000,0.5717,0.0000,0.0000,0.0000
7956,35.3,75.0,1513,-0.0264,0.0024,0.1184,0.3995,-0.2270,-0.0397,0.0000,0.5269,0.0000,0.0000,0.0000
7957,24.6,66.0,920,-0.0511,0.0047,0.0636,0.4683,-0.3755,0.0000,0.0000,0.5638,0.0000,0.0000,0.0000
7958,36.1,87.0,1511,-0.0298,0.0033,0.0651,0.4414,-0.2605,0.0000,0.0000,0.5395,0.0000,0.0000,0.0000
7959,19.2,39.0,680,-0.0581,0.0011,0.0396,0.3655,-0.4820,-0.0136,0.0000,0.6163,0.0000,0.0000,0.0000
7960,21.5,47.0,730,-0.0691,0.0006,0.0993,0.3590,-0.4849,-0.0454,0.0000,0.5713,0.0000,0.0000,0.0000
7961,25.3,66.0,975,-0.0441,0.0033,0.0497,0.4694,-0.3777,0.0000,0.0000,0.5375,0.0000,0.0000,0.0000
7962,26.2,67.0,1040,-0.0394,0.0046,0.0541,0.5132,-0.3860,0.0000,0.0000,0.5379,0.0000,0.0000,0.0000
7963,20.4,59.0,727,-0.0523,0.0012,0.0996,0.3134,-0.3464,0.0000,0.0000,0.4784,0.0000,0.0000,0.0000
7964,19.2,50.0,663,-0.0558,0.0020,0.0888,0.3040,-0.2680,0.0000,0.0000,0.4542,0.0000,0.0000,0.0000
7965,22.2,66.0,798,-0.0414,0.0052,0.0767,0.2311,-0.3996,0.0000,0.0000,0.5651,0.0000,0.0000,0.0000
7966,19.4,59.0,710,-0.0483,0.0051,0.0721,0.1439,-0.4934,0.1588,0.0000,0.4868,0.0000,0.0000,0.0000
7967,30.0,67.0,1200,-0.0282,0.0050,0.0767,0.1515,-0.3910,-0.0429,0.0000,0.5782,0.0000,0.0000,0.0000
7968,20.6,61.0,719,-0.0709,0.0005,0.0706,0.2883,-0.3494,0.0000,0.0000,0.5440,0.0000,0.0000,0.0000
7969,38.8,79.0,1483,-0.0297,0.0008,0.0834,0.3100,-0.2867,0.0000,0.0000,0.5928,0.0000,0.0000,0.0000
7970,25.5,55.0,1012,-0.0158,0.0092,0.0785,0.4759,-0.3162,0.0000,0.0000,0.6019,0.0000,0.0000,0.0000
7971,21.8,66.0,735,-0.0476,0.0142,0.0857,0.4124,-0.4488,0.0000,0.0000,0.4844,0.0000,0.0000,0.0000
7972,24.8,74.0,877,-0.0431,0.0044,0.0955,0.3120,-0.2690,-0.0292,0.0000,0.5433,0.0000,0.0000,0.0000
7973,18.9,60.0,714,-0.0588,0.0017,0.1076,0.4232,-0.1949,0.1418,0.0000,0.4953,0.0000,0.0000,0.0000
7974,19.8,59.0,740,-0.0595,0.0024,0.1099,0.3947,-0.4353,0.0000,0.0000,0.5522,0.0000,0.0000,0.0000
7975,31.4,70.0,1265,-0.0292,0.0037,0.1073,0.4098,-0.2902,0.0000,0.0000,0.5963,0.0000,0.0000,0.0000
7976,28.0,87.0,1102,-0.0294,0.0039,0.1007,0.2812,-0.4164,-0.1633,0.0000,0.5293,0.0000,0.0000,0.0000
7977,30.0,79.0,1198,-0.0442,0.0072,0.0708,0.2700,-0.2613,0.0000,0.0000,0.5463,0.0000,0.0000,0.0000
7978,20.5,52.0,701,-0.0858,0.0030,0.1015,0.2991,-0.4596,0.0223,0.0000,0.5891,0.0000,0.0000,0.0000
7979,16.2,68.0,625,-0.0444,0.0006,0.1056,0.3238,-0.2634,-0.0097,0.0000,0.4742,0.0000,0.0000,0.0000
7980,21.8,62.0,779,-0.0662,0.0010,0.1161,0.4109,-0.5476,-0.1230,0.0000,0.4879,0.0000,0.0000,0.0000
7981,35.5,87.0,1453,-0.0326,0.0055,0.0858,0.5197,-0.3497,0.2880,0.0000,0.4646,0.0000,0.0000,0.0000
7982,22.3,82.0,815,-0.0477,0.0016,0.1155,0.3612,-0.4540,0.0163,0.0000,0.5583,0.0000,0.0000,0.0000
7983,24.8,62.0,907,-0.0522,0.0018,0.1810,0.4473,-0.4834,-0.0804,0.0000,0.5839,0.0000,0.0000,0.0000
7984,22.4,58.0,740,-0.0226,0.0020,0.1080,0.1816,-0.1112,-0.0337,0.0000,0.6144,0.0000,0.0000,0.0000
7985,24.4,68.0,929,-0.0445,0.0006,0.1332,0.3536,-0.4092,0.0705,0.0000,0.4406,0.0000,0.0000,0.0000
7986,24.3,69.0,884,-0.0493,0.0052,0.2264,0.3349,-0.4778,-0.0967,0.0000,0.5556,0.0000,0.0000,0.0000
7987,20.3,46.0,715,-0.0435,0.0014,0.1656,0.4056,-0.5296,0.0885,0.0000,0.6429,0.0000,0.0000,0.0000
7988,20.4,63.0,809,-0.0410,0.0015,0.1864,0.4670,-0.3316,0.1568,0.0000,0.5699,0.0000,0.0000,0.0000
7989,20.0,53.0,760,-0.0522,0.0086,0.1521,0.3561,-0.0503,-0.0806,0.0000,0.6046,0.0000,0.0000,0.0000
7990,27.2,84.0,1069,-0.0306,0.0035,0.1635,0.5156,-0.3232,0.1639,0.0000,0.5560,0.0000,0.0000,0.0000
7991,23.6,62.0,852,-0.0381,0.0040,0.1228,0.3105,-0.3265,0.0289,0.0000,0.5123,0.0000,0.0000,0.0000
7992,22.8,74.0,903,-0.0420,0.0089,0.1387,0.3656,-0.5025,0.0848,0.0000,0.5635,0.0000,0.0000,0.0000
7993,30.5,83.0,1187,-0.0279,0.0062,0.1411,0.4818,-0.4094,0.0683,0.0000,0.5769,0.0000,0.0000,0.0000
7994,29.1,68.0,1158,-0.0283,0.0105,0.1693,0.3959,-0.3513,0.2207,0.0000,0.5470,0.0000,0.0000,0.0000
7995,25.3,60.0,993,-0.0315,0.0010,0.1959,0.1805,-0.3744,0.1470,0.0000,0.5778,0.0000,0.0000,0.0000
7996,22.2,72.0,820,-0.0248,0.0084,0.1932,0.3638,-0.5381,0.1824,0.0000,0.5088,0.0000,0.0000,0.0000
7997,20.0,51.0,728,-0.0398,0.0023,0.1711,0.4512,-0.2600,-0.1669,0.0000,0.5907,0.0000,0.0000,0.0000
7998,28.8,86.0,1006,-0.0518,0.0053,0.1419,0.3334,-0.4463,-0.1642,0.0000,0.5664,0.0000,0.0000,0.0000
7999,27.4,104.0,935,-0.0364,0.0045,0.1231,0.4963,-0.4386,-0.3041,0.0000,0.5168,0.0000,0.0000,0.0000
8000,22.9,60.0,788,-0.0198,0.0041,0.1831,0.4297,-0.4686,0.0970,0.0000,0.4863,0.0000,0.0000,0.0000
8001,25.4,81.0,951,-0.0380,0.0099,0.2673,0.4928,-0.3467,0.0913,0.0000,0.5115,0.0000,0.0000,0.0000
8002,28.6,71.0,1052,-0.0176,0.0056,0.2031,0.4638,-0.3455,0.3597,0.0000,0.5470,0.0000,0.0000,0.0000
8003,29.4,82.0,939,-0.0111,0.0095,0.2119,0.4604,-0.4254,0.1772,0.0000,0.6054,0.0000,0.0000,0.0000
8004,26.3,70.0,1015,-0.0391,0.0015,0.1797,0.5032,-0.3878,0.1496,0.0000,0.5255,0.0000,0.0000,0.0000
8005,21.0,64.0,737,-0.0735,0.0112,0.1950,0.4776,-0.4404,0.0619,0.0000,0.5833,0.0000,0.0000,0.0000
8006,26.4,64.0,1041,-0.0236,0.0094,0.1311,0.5639,-0.3392,0.2129,0.0000,0.5338,0.0000,0.0000,0.0000
8007,21.9,68.0,764,-0.0283,0.0039,0.2091,0.4714,-0.5223,0.2248,0.0000,0.5665,0.0000,0.0000,0.0000
8008,32.3,73.0,1201,-0.0204,0.0090,0.2185,0.4322,-0.3618,0.2778,0.0000,0.5785,0.0000,0.0000,0.0000
8009,30.5,95.0,1163,-0.0336,0.0076,0.1678,0.5067,-0.4195,0.0703,0.0000,0.5436,0.0000,0.0000,0.0000
8010,20.7,49.0,690,-0.0392,0.0033,0.1438,0.4650,-0.2397,0.1728,0.0000,0.5068,0.0000,0.0000,0.0000
8011,20.5,53.0,779,-0.0116,0.0042,0.2413,0.5461,-0.4115,-0.0049,0.0000,0.5752,0.0000,0.0000,0.0000
8012,21.1,51.0,677,-0.0350,0.0035,0.2295,0.3311,-0.5148,-0.0660,0.0000,0.6167,0.0000,0.0000,0.0000
8013,22.9,87.0,824,-0.0359,0.0057,0.1409,0.3143,-0.3963,-0.3376,0.0000,0.4695,0.0000,0.0000,0.0000
8014,22.3,54.0,779,-0.0349,0.0024,0.2215,0.5748,-0.4616,-0.2539,0.0000,0.5871,0.0000,0.0000,0.0000
8015,20.4,51.0,732,-0.0371,0.0011,0.1737,0.5457,-0.4956,-0.0676,0.0000,0.5189,0.0000,0.0000,0.0000
8016,22.3,42.0,775,-0.0264,0.0024,0.2040,0.6156,-0.3996,0.0552,0.0000,0.5196,0.0000,0.0000,0.0000
8017,24.5,60.0,865,-0.0262,0.0039,0.1318,0.5224,-0.5148,0.0062,0.0000,0.5760,0.0000,0.0000,0.0000
8018,21.8,48.0,724,-0.0199,0.0036,0.1539,0.4108,-0.3344,0.1306,0.0000,0.6457,0.0000,0.0000,0.0000
8019,17.2,45.0,654,-0.0291,0.0030,0.1480,0.5344,-0.3753,0.0101,0.0000,0.4985,0.0000,0.0000,0.0000
8020,19.9,56.0,661,-0.0416,0.0001,0.2154,0.6090,-0.4699,0.0433,0.0000,0.4992,0.0000,0.0000,0.0000
8021,23.1,74.0,795,-0.0356,0.0065,0.1701,0.3093,-0.4262,0.1421,0.0000,0.5346,0.0000,0.0000,0.0000
8022,25.7,59.0,938,-0.0197,0.0010,0.1418,0.4183,-0.4717,0.3155,0.0000,0.6244,0.0000,0.0000,0.0000
8023,23.7,63.0,890,-0.0167,0.0058,0.1840,0.5134,-0.4503,0.1844,0.0000,0.5547,0.0000,0.0000,0.0000
8024,24.8,60.0,881,-0.0314,0.0086,0.2002,0.4144,-0.4240,0.0578,0.0000,0.5408,0.0000,0.0000,0.0000
8025,29.6,93.0,1090,-0.0169,0.0051,0.1637,0.5102,-0.4083,0.1107,0.0000,0.5379,0.0000,0.0000,0.0000
8026,20.7,42.0,597,0.0069,0.0046,0.2069,0.4602,0.0206,-0.0054,0.0000,0.5547,0.0000,0.0000,0.0000
8027,21.8,73.0,667,-0.0308,0.0025,0.2485,0.5489,-0.4386,-0.0709,0.0000,0.5596,0.0000,0.0000,0.0000
8028,22.5,72.0,652,0.0086,0.0023,0.2462,0.5604,-0.4290,-0.0955,0.0000,0.4905,0.0000,0.0000,0.0000
8029,21.7,59.0,630,0.0231,0.0057,0.3852,0.5121,-0.3889,-0.2376,0.0000,0.5461,0.0000,0.0000,0.0000
8030,19.9,68.0,628,-0.0372,0.0006,0.3460,0.5147,-0.4467,0.0408,0.0000,0.5079,0.0000,0.0000,0.0000
8031,20.0,61.0,540,0.0208,0.0037,0.3213,0.4994,-0.5117,-0.2141,0.0000,0.5487,0.0000,0.0000,0.0000
8032,22.1,64.0,549,-0.0083,0.0042,0.3605,0.5344,-0.1645,-0.3029,0.0000,0.5229,0.0000,0.0000,0.0000
8033,34.0,79.0,1236,-0.0299,0.0022,0.3212,0.6464,-0.3549,0.3571,0.0000,0.5189,0.0000,0.0000,0.0000
8034,24.6,82.0,794,-0.0069,0.0027,0.3019,0.5294,-0.4803,-0.0417,0.0000,0.5541,0.0000,0.0000,0.0000
8035,26.9,90.0,844,-0.0001,0.0203,0.2805,0.5585,-0.4649,0.2290,0.0000,0.4847,0.0000,0.0000,0.0000
8036,18.8,58.0,587,0.0208,0.0084,0.2966,0.5041,-0.4564,-0.2939,0.0000,0.5655,0.0000,0.0000,0.0000
8037,30.3,65.0,1042,-0.0094,0.0012,0.3375,0.5529,0.0759,-0.1419,0.0000,0.6222,0.0000,0.0000,0.0000
8038,28.7,74.0,921,-0.0207,0.0053,0.3478,0.5288,-0.4976,0.1400,0.0000,0.5670,0.0000,0.0000,0.0000
8039,24.5,68.0,780,0.0133,0.0049,0.3352,0.5693,-0.4756,-0.1953,0.0000,0.5889,0.0000,0.0000,0.0000
8040,24.2,93.0,708,-0.0080,0.0128,0.2316,0.5320,-0.4431,0.0083,0.0000,0.4854,0.0000,0.0000,0.0000
8041,21.4,58.0,658,-0.0133,0.0044,0.3165,0.5202,-0.4439,-0.4782,0.0000,0.5733,0.0000,0.0000,0.0000
8042,20.3,85.0,610,0.0018,0.0291,0.3020,0.6076,-0.5203,0.0742,0.0000,0.3612,0.0000,0.0000,0.0000
8043,18.6,55.0,604,0.0055,0.0114,0.2916,0.5292,-0.3921,-0.1535,0.0000,0.5643,0.0000,0.0000,0.0000
8044,22.3,75.0,730,-0.0085,0.0046,0.2401,0.5091,-0.4224,-0.1322,0.0000,0.5244,0.0000,0.0000,0.0000
8045,22.6,68.0,761,-0.0010,0.0029,0.2711,0.5666,-0.4490,-0.2025,0.0000,0.5676,0.0000,0.0000,0.0000
8046,20.2,58.0,651,-0.0129,0.0305,0.2592,0.5148,-0.2889,-0.0481,0.0000,0.4900,0.0000,0.0000,0.0000
8047,30.3,58.0,1058,-0.0043,0.0031,0.2812,0.6185,-0.1374,0.1203,0.0000,0.5911,0.0000,0.0000,0.0000
8048,30.3,88.0,1049,-0.0082,0.0115,0.1822,0.6541,-0.4677,-0.0658,0.0000,0.5151,0.0000,0.0000,0.0000
8049,19.9,60.0,675,0.0116,0.0190,0.2607,0.5093,-0.4705,-0.1058,0.0000,0.5350,0.0000,0.0000,0.0000
8050,30.2,77.0,997,0.0066,0.0095,0.2747,0.6126,-0.3116,-0.3872,0.0000,0.5862,0.0000,0.0000,0.0000
8051,17.1,69.0,549,0.0104,0.0560,0.2556,0.5184,-0.5341,-0.1710,0.0000,0.4252,0.0000,0.0000,0.0000
8052,18.4,60.0,588,0.0181,0.0135,0.3025,0.5470,-0.0526,0.0087,0.0000,0.4513,0.0000,0.0000,0.0000
8053,27.5,95.0,889,-0.0047,0.0037,0.2732,0.5602,-0.4599,0.0767,0.0000,0.4995,0.0000,0.0000,0.0000
8054,33.7,99.0,1054,0.0049,0.0119,0.2463,0.5963,-0.4413,0.0501,0.0000,0.5079,0.0000,0.0000,0.0000
8055,31.5,109.0,1144,-0.0161,0.0054,0.2377,0.4187,-0.4287,-0.0155,0.0000,0.4421,0.0000,0.0000,0.0000
8056,16.3,36.0,587,0.0024,0.0210,0.2409,0.4889,-0.4255,-0.2023,0.0000,0.6224,0.0000,0.0000,0.0000
8057,23.1,71.0,725,0.0251,0.0051,0.3031,0.5226,-0.4018,0.0556,0.0000,0.5117,0.0000,0.0000,0.0000
8058,19.7,53.0,645,-0.0025,0.0130,0.2691,0.4954,-0.4879,-0.1915,0.0000,0.5772,0.0000,0.0000,0.0000
8059,27.7,81.0,855,0.0036,0.0153,0.2486,0.5802,-0.3973,-0.0592,0.0000,0.5143,0.0000,0.0000,0.0000
8060,29.1,67.0,1014,-0.0133,0.0154,0.2584,0.5667,-0.2340,-0.4156,0.0000,0.5555,0.0000,0.0000,0.0000
8061,22.2,52.0,709,-0.0215,0.0092,0.2922,0.5813,-0.3242,-0.4452,0.0000,0.5700,0.0000,0.0000,0.0000
8062,30.5,84.0,904,0.0101,0.0079,0.2937,0.6046,-0.3090,-0.3577,0.0000,0.5563,0.0000,0.0000,0.0000
8063,27.7,97.0,907,0.0020,0.0072,0.2722,0.6034,-0.4867,-0.3326,0.0000,0.5224,0.0000,0.0000,0.0000
8064,19.4,59.0,599,0.0107,0.0747,0.2332,0.4934,-0.3812,0.1532,0.0000,0.4715,0.0000,0.0000,0.0000
8065,27.7,89.0,923,-0.0060,0.0023,0.2520,0.5382,-0.4504,-0.2857,0.0000,0.5980,0.0000,0.0000,0.0000
8066,21.0,79.0,624,0.0018,0.0108,0.3000,0.5448,-0.4660,-0.0775,0.0000,0.5050,0.0000,0.0000,0.0000
8067,28.8,65.0,959,-0.0205,0.0001,0.2438,0.5207,-0.1790,-0.1265,0.0000,0.6300,0.0000,0.0000,0.0000
8068,19.6,66.0,595,0.0081,0.0082,0.2768,0.5779,-0.3787,-0.3166,0.0000,0.5542,0.0000,0.0000,0.0000
8069,22.1,63.0,746,-0.0142,0.0041,0.1713,0.3789,-0.3826,-0.1093,0.0000,0.6032,0.0000,0.0000,0.0000
8070,28.8,72.0,918,0.0005,0.0149,0.2223,0.4768,-0.4288,-0.2089,0.0000,0.5720,0.0000,0.0000,0.0000
8071,29.3,98.0,898,-0.0115,0.0051,0.2400,0.5196,-0.4663,0.1679,0.0000,0.4928,0.0000,0.0000,0.0000
8072,32.6,99.0,1003,-0.0086,0.0058,0.2481,0.5842,-0.3976,-0.2938,0.0000,0.5499,0.0000,0.0000,0.0000
